"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","stage","reference","specificity","n_donors","donors_positive","donor_support","median_donor_effect"
0.273230189158992,0.403108772830493,0.197,0.163,1,"KDM7A","mature","identity+migrating",0.034,NA,NA,NA,NA
0.273587475157717,0.415996452755829,0.111,0.085,1,"RAB40C","mature","identity+migrating",0.026,NA,NA,NA,NA
0.274192851315561,0.26120289554107,0.258,0.216,1,"SMG1","mature","identity+migrating",0.042,NA,NA,NA,NA
0.274494528048466,0.455750482741674,0.212,0.176,1,"RANBP3","mature","identity+migrating",0.036,NA,NA,NA,NA
0.275338768311945,0.362078855272652,0.116,0.087,1,"SENP8","mature","identity+migrating",0.029,NA,NA,NA,NA
0.276010649828458,0.363177179130577,0.121,0.092,1,"DUS4L","mature","identity+migrating",0.029,NA,NA,NA,NA
0.276965906701588,0.280738514349733,0.136,0.105,1,"CXorf56","mature","identity+migrating",0.031,NA,NA,NA,NA
0.277111698033823,0.361234792674768,0.111,0.085,1,"ABHD6","mature","identity+migrating",0.026,NA,NA,NA,NA
0.277577787926913,0.262332118447668,0.429,0.379,1,"NCOA1","mature","identity+migrating",0.05,NA,NA,NA,NA
0.278591473331543,0.327513682812234,0.162,0.129,1,"MACROD2","mature","identity+migrating",0.033,NA,NA,NA,NA
0.279814399271982,0.407697553260527,0.121,0.094,1,"LIPE-AS1","mature","identity+migrating",0.027,NA,NA,NA,NA
0.280764360379244,0.301120642503786,0.121,0.094,1,"GTF2H2C","mature","identity+migrating",0.027,NA,NA,NA,NA
0.282569673722845,0.269507769058944,0.328,0.281,1,"SLC25A14","mature","identity+migrating",0.047,NA,NA,NA,NA
0.286135921328612,0.413481422405292,0.157,0.124,1,"PTPN9","mature","identity+migrating",0.033,NA,NA,NA,NA
0.288742411935173,0.320340753341195,0.167,0.133,1,"UCK1","mature","identity+migrating",0.034,NA,NA,NA,NA
0.28921907710202,0.411283440734087,0.167,0.137,1,"MKRN3","mature","identity+migrating",0.03,NA,NA,NA,NA
0.289223651611902,0.428866859467015,0.227,0.194,1,"HADHB","mature","identity+migrating",0.033,NA,NA,NA,NA
0.289995204993936,0.326683641064205,0.121,0.094,1,"GPAM","mature","identity+migrating",0.027,NA,NA,NA,NA
0.290186268564639,0.298211406812503,0.222,0.185,1,"ZNF134","mature","identity+migrating",0.037,NA,NA,NA,NA
0.290485514013248,0.399030977272836,0.207,0.176,1,"MSH3","mature","identity+migrating",0.031,NA,NA,NA,NA
0.290680391825639,0.28662446561072,0.308,0.275,1,"OXSR1","mature","identity+migrating",0.033,NA,NA,NA,NA
0.292171299282605,0.32023214580004,0.237,0.207,1,"IBTK","mature","identity+migrating",0.03,NA,NA,NA,NA
0.29285274195251,0.388620241166939,0.106,0.081,1,"KBTBD3","mature","identity+migrating",0.025,NA,NA,NA,NA
0.29297700998416,0.321397346563324,0.182,0.144,1,"UBR1","mature","identity+migrating",0.038,NA,NA,NA,NA
0.294194628605994,0.253927082380417,0.283,0.233,1,"TMEM131","mature","identity+migrating",0.05,NA,NA,NA,NA
0.295585199611121,0.57324771326557,0.101,0.076,1,"AC100810.1","mature","identity+migrating",0.025,NA,NA,NA,NA
0.29682506081404,0.379955836262101,0.288,0.255,1,"AMN1","mature","identity+migrating",0.033,NA,NA,NA,NA
0.297649893964838,0.305713997664328,0.338,0.294,1,"NUDT16L1","mature","identity+migrating",0.044,NA,NA,NA,NA
0.297873823276244,0.352816895004496,0.126,0.098,1,"ZNF594","mature","identity+migrating",0.028,NA,NA,NA,NA
0.298211862454858,0.292104592832925,0.187,0.153,1,"KLC4","mature","identity+migrating",0.034,NA,NA,NA,NA
0.298885184824436,0.29371968057209,0.227,0.194,1,"ZNF649","mature","identity+migrating",0.033,NA,NA,NA,NA
0.29940934681178,0.715843997463518,0.197,0.168,1,"FAM162A","mature","identity+migrating",0.029,NA,NA,NA,NA
0.299477760817077,0.407670678531816,0.101,0.076,1,"RUBCN","mature","identity+migrating",0.025,NA,NA,NA,NA
0.299692787834165,0.253673854968107,0.227,0.192,1,"MAGOHB","mature","identity+migrating",0.035,NA,NA,NA,NA
0.300340590930101,0.31193275814425,0.414,0.373,1,"SH3BGRL","mature","identity+migrating",0.041,NA,NA,NA,NA
0.301218715725969,0.376960628311858,0.101,0.076,1,"SLC35F3","mature","identity+migrating",0.025,NA,NA,NA,NA
0.3019547232686,0.266264290604368,0.303,0.266,1,"THAP11","mature","identity+migrating",0.037,NA,NA,NA,NA
0.302790422613924,0.327983167872362,0.116,0.089,1,"SNHG12","mature","identity+migrating",0.027,NA,NA,NA,NA
0.302859506309639,0.283527527679006,0.268,0.227,1,"NUTM2A-AS1","mature","identity+migrating",0.041,NA,NA,NA,NA
0.303722842361808,0.368126175598909,0.237,0.207,1,"CYB5A","mature","identity+migrating",0.03,NA,NA,NA,NA
0.304233841304711,0.484679449848379,0.126,0.1,1,"PIKFYVE","mature","identity+migrating",0.026,NA,NA,NA,NA
0.305248228608306,0.513389628662443,0.116,0.089,1,"NALCN","mature","identity+migrating",0.027,NA,NA,NA,NA
0.306209163742461,0.390022526262928,0.106,0.081,1,"USP32","mature","identity+migrating",0.025,NA,NA,NA,NA
0.30649649891138,0.29630390309434,0.126,0.098,1,"DBF4","mature","identity+migrating",0.028,NA,NA,NA,NA
0.307280482961759,0.552169059407528,0.152,0.124,1,"HIF1AN","mature","identity+migrating",0.028,NA,NA,NA,NA
0.307999329146445,0.404816312136913,0.237,0.205,1,"INO80","mature","identity+migrating",0.032,NA,NA,NA,NA
0.309608703021606,0.314988440151042,0.374,0.331,1,"SLC35E3","mature","identity+migrating",0.043,NA,NA,NA,NA
0.309843491634345,0.325112985992666,0.197,0.163,1,"ZSCAN2","mature","identity+migrating",0.034,NA,NA,NA,NA
0.309875744496345,0.304546788398154,0.121,0.094,1,"ALDH18A1","mature","identity+migrating",0.027,NA,NA,NA,NA
0.311494306928649,0.275703538578369,0.111,0.085,1,"UBIAD1","mature","identity+migrating",0.026,NA,NA,NA,NA
0.312947098717349,0.351422782270187,0.242,0.209,1,"TRPC4AP","mature","identity+migrating",0.033,NA,NA,NA,NA
0.313446367172199,0.482307948941797,0.152,0.124,1,"LINC00645","mature","identity+migrating",0.028,NA,NA,NA,NA
0.314388900883489,0.285297961175014,0.227,0.194,1,"SLC25A46","mature","identity+migrating",0.033,NA,NA,NA,NA
0.314486994003279,0.353180929723239,0.197,0.166,1,"C1GALT1","mature","identity+migrating",0.031,NA,NA,NA,NA
0.316311214768931,0.357677099596864,0.136,0.109,1,"ZNF436-AS1","mature","identity+migrating",0.027,NA,NA,NA,NA
0.317312769825082,0.274775140529096,0.106,0.081,1,"KIFC2","mature","identity+migrating",0.025,NA,NA,NA,NA
0.317487184720907,0.278479279796369,0.111,0.085,1,"ZBTB18","mature","identity+migrating",0.026,NA,NA,NA,NA
0.317890225435112,0.490562474717008,0.136,0.111,1,"CYB5R1","mature","identity+migrating",0.025,NA,NA,NA,NA
0.318584881658181,0.372452171236015,0.152,0.124,1,"PNO1","mature","identity+migrating",0.028,NA,NA,NA,NA
0.318910652809553,0.634472169121806,0.131,0.107,1,"LIG1","mature","identity+migrating",0.024,NA,NA,NA,NA
0.320353547705435,0.415067387305686,0.126,0.1,1,"ENTPD6","mature","identity+migrating",0.026,NA,NA,NA,NA
0.321322306562845,0.324456696153382,0.141,0.113,1,"AP3S2","mature","identity+migrating",0.028,NA,NA,NA,NA
0.321731076463993,0.490442818156727,0.106,0.083,1,"MTF1","mature","identity+migrating",0.023,NA,NA,NA,NA
0.322906701635792,0.286973179569573,0.283,0.242,1,"CTIF","mature","identity+migrating",0.041,NA,NA,NA,NA
0.323056193127661,0.536339092299025,0.106,0.083,1,"RNASEH2B","mature","identity+migrating",0.023,NA,NA,NA,NA
0.324465034737573,0.33234156200348,0.187,0.157,1,"HMGCLL1","mature","identity+migrating",0.03,NA,NA,NA,NA
0.324596664521522,0.376483023074414,0.121,0.096,1,"TAF5L","mature","identity+migrating",0.025,NA,NA,NA,NA
0.325367993982294,0.327868770586038,0.111,0.087,1,"MRPS28","mature","identity+migrating",0.024,NA,NA,NA,NA
0.325391082042894,0.442539848238609,0.131,0.105,1,"ZNF432","mature","identity+migrating",0.026,NA,NA,NA,NA
0.326067267531784,0.263870541260314,0.217,0.183,1,"ARMT1","mature","identity+migrating",0.034,NA,NA,NA,NA
0.326156025988225,0.339647879796376,0.141,0.113,1,"IER5","mature","identity+migrating",0.028,NA,NA,NA,NA
0.327096003887059,0.267662860510592,0.273,0.235,1,"ZNF75A","mature","identity+migrating",0.038,NA,NA,NA,NA
0.327746568097046,0.278511688147094,0.152,0.122,1,"ZNF529","mature","identity+migrating",0.03,NA,NA,NA,NA
0.327892983715654,0.412086147257513,0.217,0.185,1,"SYS1","mature","identity+migrating",0.032,NA,NA,NA,NA
0.329616077896926,0.48219120836424,0.121,0.096,1,"ZNF300","mature","identity+migrating",0.025,NA,NA,NA,NA
0.329753319942778,0.48241011777688,0.136,0.113,1,"TMEM254","mature","identity+migrating",0.023,NA,NA,NA,NA
0.329931274096459,0.468160950864448,0.116,0.094,1,"PRR13","mature","identity+migrating",0.022,NA,NA,NA,NA
0.333691483984176,0.348818613711053,0.111,0.087,1,"KIAA0753","mature","identity+migrating",0.024,NA,NA,NA,NA
0.333893350124367,0.586210660582134,0.131,0.109,1,"NARFL","mature","identity+migrating",0.022,NA,NA,NA,NA
0.334638383247661,0.537717355065237,0.141,0.115,1,"KIF22","mature","identity+migrating",0.026,NA,NA,NA,NA
0.335492310053645,0.293874393968023,0.303,0.264,1,"ATF6B","mature","identity+migrating",0.039,NA,NA,NA,NA
0.335834183704356,0.251454569686885,0.182,0.15,1,"COMMD10","mature","identity+migrating",0.032,NA,NA,NA,NA
0.335954118019577,0.295814615038383,0.172,0.144,1,"ERCC3","mature","identity+migrating",0.028,NA,NA,NA,NA
0.337278780485111,0.373750351116184,0.152,0.122,1,"MAML1","mature","identity+migrating",0.03,NA,NA,NA,NA
0.338974373275035,0.560942374708646,0.126,0.102,1,"CPT2","mature","identity+migrating",0.024,NA,NA,NA,NA
0.339087585738292,0.253843741091546,0.202,0.172,1,"FAM189B","mature","identity+migrating",0.03,NA,NA,NA,NA
0.339175458100873,0.327536427755141,0.197,0.166,1,"REPS1","mature","identity+migrating",0.031,NA,NA,NA,NA
0.3403588258847,0.352708498507776,0.111,0.087,1,"TSPOAP1","mature","identity+migrating",0.024,NA,NA,NA,NA
0.34056616390532,0.331140174838135,0.141,0.115,1,"DVL2","mature","identity+migrating",0.026,NA,NA,NA,NA
0.344550095756602,0.368867647850686,0.141,0.113,1,"RASSF1","mature","identity+migrating",0.028,NA,NA,NA,NA
0.347201030151994,0.384296010380641,0.146,0.12,1,"ZNF786","mature","identity+migrating",0.026,NA,NA,NA,NA
0.351662800074095,0.396904775187314,0.212,0.183,1,"THAP1","mature","identity+migrating",0.029,NA,NA,NA,NA
0.352000048115996,0.350676110597995,0.212,0.183,1,"HAUS3","mature","identity+migrating",0.029,NA,NA,NA,NA
0.355752298133244,0.357837095623798,0.187,0.155,1,"NRSN2","mature","identity+migrating",0.032,NA,NA,NA,NA
0.356788492543464,0.260608351744748,0.146,0.12,1,"TMEM74","mature","identity+migrating",0.026,NA,NA,NA,NA
0.35957340188571,0.298093796645042,0.187,0.157,1,"SNHG9","mature","identity+migrating",0.03,NA,NA,NA,NA
0.359985376462704,0.276175435043668,0.202,0.17,1,"KCTD3","mature","identity+migrating",0.032,NA,NA,NA,NA
0.360192378040097,0.602952463169863,0.116,0.094,1,"ZNF568","mature","identity+migrating",0.022,NA,NA,NA,NA
0.36453662253619,0.283902213934204,0.197,0.166,1,"MLH1","mature","identity+migrating",0.031,NA,NA,NA,NA
0.366137476049455,0.280546394986902,0.187,0.157,1,"TMEM248","mature","identity+migrating",0.03,NA,NA,NA,NA
0.368637075093081,0.325344407739195,0.177,0.148,1,"MDP1","mature","identity+migrating",0.029,NA,NA,NA,NA
0.368774402286435,0.352597345878274,0.106,0.083,1,"AC004982.2","mature","identity+migrating",0.023,NA,NA,NA,NA
0.369836652485477,0.283813160733224,0.101,0.078,1,"SLC20A2","mature","identity+migrating",0.023,NA,NA,NA,NA
0.370858979140014,0.381968277690298,0.111,0.089,1,"ZBTB40","mature","identity+migrating",0.022,NA,NA,NA,NA
0.371141398116196,0.284553054168627,0.182,0.157,1,"PRKAA1","mature","identity+migrating",0.025,NA,NA,NA,NA
0.371306883727089,0.259407081005764,0.237,0.205,1,"S100PBP","mature","identity+migrating",0.032,NA,NA,NA,NA
0.37213687299985,0.278914126289669,0.369,0.331,1,"DNAJC9","mature","identity+migrating",0.038,NA,NA,NA,NA
0.372217768953955,0.515772271856938,0.101,0.081,1,"DNAJC25","mature","identity+migrating",0.02,NA,NA,NA,NA
0.374799795822038,0.475548419261728,0.116,0.094,1,"ABCB8","mature","identity+migrating",0.022,NA,NA,NA,NA
0.375065430765154,0.286144217099817,0.167,0.137,1,"UBAP1","mature","identity+migrating",0.03,NA,NA,NA,NA
0.375922602415376,0.250905621475926,0.348,0.314,1,"ESCO1","mature","identity+migrating",0.034,NA,NA,NA,NA
0.376313292462682,0.297525524325058,0.359,0.327,1,"EEA1","mature","identity+migrating",0.032,NA,NA,NA,NA
0.377691696136246,0.276989306104404,0.152,0.124,1,"DCAF6","mature","identity+migrating",0.028,NA,NA,NA,NA
0.382631415150845,0.359000187942248,0.101,0.081,1,"ZNF777","mature","identity+migrating",0.02,NA,NA,NA,NA
0.383897077321692,0.275697427527508,0.182,0.157,1,"ITCH","mature","identity+migrating",0.025,NA,NA,NA,NA
0.384266507497137,0.271490708868439,0.121,0.098,1,"LZTS2","mature","identity+migrating",0.023,NA,NA,NA,NA
0.384919076609071,0.546111700884166,0.141,0.12,1,"SETDB2","mature","identity+migrating",0.021,NA,NA,NA,NA
0.386268921045905,0.268355611477155,0.278,0.244,1,"MAP3K2","mature","identity+migrating",0.034,NA,NA,NA,NA
0.38872973051834,0.29835638299733,0.177,0.15,1,"FOXRED1","mature","identity+migrating",0.027,NA,NA,NA,NA
0.389252941239131,0.280144808737631,0.253,0.227,1,"KIAA0355","mature","identity+migrating",0.026,NA,NA,NA,NA
0.390497411784803,0.328342473413119,0.126,0.102,1,"AP006621.3","mature","identity+migrating",0.024,NA,NA,NA,NA
0.391498304366104,0.303110752849394,0.263,0.229,1,"DYNC1I1","mature","identity+migrating",0.034,NA,NA,NA,NA
0.391841578290948,0.350574675969518,0.111,0.089,1,"GRWD1","mature","identity+migrating",0.022,NA,NA,NA,NA
0.392952562833595,0.307146942208659,0.288,0.259,1,"INTS11","mature","identity+migrating",0.029,NA,NA,NA,NA
0.395824027819886,0.279566582062119,0.288,0.259,1,"TBCE","mature","identity+migrating",0.029,NA,NA,NA,NA
0.39596072028338,0.376858968485929,0.162,0.137,1,"MAVS","mature","identity+migrating",0.025,NA,NA,NA,NA
0.396152580455545,0.319837907477763,0.247,0.218,1,"AC007388.1","mature","identity+migrating",0.029,NA,NA,NA,NA
0.397977097100494,0.526738549135048,0.101,0.083,1,"CU638689.4","mature","identity+migrating",0.018,NA,NA,NA,NA
0.404308370834022,0.469940488568943,0.182,0.157,1,"ZADH2","mature","identity+migrating",0.025,NA,NA,NA,NA
0.404613970882962,0.308742290590132,0.222,0.198,1,"PSME3","mature","identity+migrating",0.024,NA,NA,NA,NA
0.406025720269434,0.375977962134679,0.126,0.105,1,"CHFR","mature","identity+migrating",0.021,NA,NA,NA,NA
0.409354424606637,0.273637859570539,0.379,0.353,1,"PINK1","mature","identity+migrating",0.026,NA,NA,NA,NA
0.409786940737075,0.331587392316587,0.106,0.085,1,"CENPS","mature","identity+migrating",0.021,NA,NA,NA,NA
0.409939726382013,0.278294844369476,0.172,0.146,1,"PPP1R16A","mature","identity+migrating",0.026,NA,NA,NA,NA
0.410098387257163,0.328219062303031,0.152,0.126,1,"TRMT5","mature","identity+migrating",0.026,NA,NA,NA,NA
0.41147420259216,0.374804286842805,0.212,0.19,1,"UBE2O","mature","identity+migrating",0.022,NA,NA,NA,NA
0.413117078269121,0.498217573895946,0.141,0.12,1,"COASY","mature","identity+migrating",0.021,NA,NA,NA,NA
0.421407739560939,0.267772673153025,0.212,0.185,1,"PPP5C","mature","identity+migrating",0.027,NA,NA,NA,NA
0.426676638703447,0.256765766329412,0.187,0.163,1,"SNX29","mature","identity+migrating",0.024,NA,NA,NA,NA
0.432014103907036,0.393346747836175,0.126,0.105,1,"TRMU","mature","identity+migrating",0.021,NA,NA,NA,NA
0.433007610890439,0.365909358514531,0.146,0.126,1,"VPS39","mature","identity+migrating",0.02,NA,NA,NA,NA
0.435130318521983,0.292298394029883,0.333,0.305,1,"CLPTM1L","mature","identity+migrating",0.028,NA,NA,NA,NA
0.441222807625665,0.276191112654149,0.111,0.092,1,"SPIRE2","mature","identity+migrating",0.019,NA,NA,NA,NA
0.442034154119887,0.330754310212886,0.192,0.168,1,"STK39","mature","identity+migrating",0.024,NA,NA,NA,NA
0.442075903134504,0.440639097678818,0.131,0.111,1,"ATF1","mature","identity+migrating",0.02,NA,NA,NA,NA
0.444832606996019,0.317239332744149,0.182,0.159,1,"GLMN","mature","identity+migrating",0.023,NA,NA,NA,NA
0.451620562209799,0.310363415040269,0.111,0.092,1,"AKT1S1","mature","identity+migrating",0.019,NA,NA,NA,NA
0.453058676172451,0.322965663805126,0.207,0.181,1,"SRP68","mature","identity+migrating",0.026,NA,NA,NA,NA
0.456243997490058,0.801189748036064,0.116,0.1,1,"CCDC171","mature","identity+migrating",0.016,NA,NA,NA,NA
0.459960446152292,0.270926896611966,0.303,0.283,1,"NFYC","mature","identity+migrating",0.02,NA,NA,NA,NA
0.461068297773006,0.299279999624245,0.172,0.148,1,"UMPS","mature","identity+migrating",0.024,NA,NA,NA,NA
0.461420368677124,0.3074406033645,0.263,0.237,1,"MBD2","mature","identity+migrating",0.026,NA,NA,NA,NA
0.462226375413777,0.253747062473462,0.409,0.379,1,"RUNDC3B","mature","identity+migrating",0.03,NA,NA,NA,NA
0.463210824717845,0.283336585741235,0.116,0.096,1,"CDH8","mature","identity+migrating",0.02,NA,NA,NA,NA
0.465278704601893,0.48681183544805,0.126,0.109,1,"EXOC3-AS1","mature","identity+migrating",0.017,NA,NA,NA,NA
0.466181595953288,0.479538236002023,0.106,0.087,1,"TTN","mature","identity+migrating",0.019,NA,NA,NA,NA
0.467860431357858,0.28193114525072,0.136,0.115,1,"ADIPOR2","mature","identity+migrating",0.021,NA,NA,NA,NA
0.467983649846505,0.392346163824408,0.116,0.098,1,"ST5","mature","identity+migrating",0.018,NA,NA,NA,NA
0.471375535581066,0.277679619806632,0.242,0.216,1,"VPS33A","mature","identity+migrating",0.026,NA,NA,NA,NA
0.472843896862258,0.466545832357415,0.162,0.139,1,"PITPNC1","mature","identity+migrating",0.023,NA,NA,NA,NA
0.4743988946053,0.318458928283885,0.126,0.107,1,"NCKAP5L","mature","identity+migrating",0.019,NA,NA,NA,NA
0.474955522399517,0.52719735634294,0.121,0.102,1,"ERCC2","mature","identity+migrating",0.019,NA,NA,NA,NA
0.477912612521231,0.336703610932465,0.116,0.098,1,"RNF123","mature","identity+migrating",0.018,NA,NA,NA,NA
0.47907594081131,0.302538656612501,0.121,0.102,1,"TACC1","mature","identity+migrating",0.019,NA,NA,NA,NA
0.479946643164721,0.338253638347236,0.152,0.131,1,"CSK","mature","identity+migrating",0.021,NA,NA,NA,NA
0.482349431041693,0.43256638689427,0.111,0.094,1,"WDR37","mature","identity+migrating",0.017,NA,NA,NA,NA
0.485114478087427,0.428175589958248,0.146,0.129,1,"CAMK2A","mature","identity+migrating",0.017,NA,NA,NA,NA
0.486431674587417,0.306775643694152,0.136,0.115,1,"ABHD17C","mature","identity+migrating",0.021,NA,NA,NA,NA
0.49057360609687,0.276494586158329,0.263,0.244,1,"FAM172A","mature","identity+migrating",0.019,NA,NA,NA,NA
0.496037451929831,0.274099561160142,0.182,0.159,1,"ZNF814","mature","identity+migrating",0.023,NA,NA,NA,NA
0.499197076011523,0.258753805562701,0.187,0.17,1,"NPC2","mature","identity+migrating",0.017,NA,NA,NA,NA
0.50058915178838,0.27560974450964,0.111,0.094,1,"SPATA17","mature","identity+migrating",0.017,NA,NA,NA,NA
0.50492998004383,0.293875424592959,0.116,0.1,1,"S100A13","mature","identity+migrating",0.016,NA,NA,NA,NA
0.512985490978249,0.33306374603103,0.152,0.133,1,"HSPA1B","mature","identity+migrating",0.019,NA,NA,NA,NA
0.51361721591713,0.288771096990461,0.167,0.15,1,"SLC35G2","mature","identity+migrating",0.017,NA,NA,NA,NA
0.518078583120235,0.317040902370783,0.172,0.15,1,"EIPR1","mature","identity+migrating",0.022,NA,NA,NA,NA
0.518083472025874,0.265547879638234,0.101,0.085,1,"NAB1","mature","identity+migrating",0.016,NA,NA,NA,NA
0.52374581818338,0.256872618301008,0.232,0.211,1,"AL049840.1","mature","identity+migrating",0.021,NA,NA,NA,NA
0.528966360541199,0.251106618562101,0.131,0.113,1,"COQ3","mature","identity+migrating",0.018,NA,NA,NA,NA
0.539630830372808,0.307243470675996,0.141,0.124,1,"AGBL5","mature","identity+migrating",0.017,NA,NA,NA,NA
0.540184434132419,0.544612950279543,0.106,0.094,1,"TYW3","mature","identity+migrating",0.012,NA,NA,NA,NA
0.544045276294715,0.265810504459186,0.111,0.096,1,"AMOTL1","mature","identity+migrating",0.015,NA,NA,NA,NA
0.554989509688781,0.331728477101733,0.101,0.087,1,"TMEM187","mature","identity+migrating",0.014,NA,NA,NA,NA
0.556314773189227,0.301023638690472,0.227,0.209,1,"MSANTD2","mature","identity+migrating",0.018,NA,NA,NA,NA
0.557342792490111,0.283159296112398,0.237,0.224,1,"DIP2C","mature","identity+migrating",0.013,NA,NA,NA,NA
0.569735329277059,0.279197717425693,0.167,0.153,1,"FAM8A1","mature","identity+migrating",0.014,NA,NA,NA,NA
0.575891354290818,0.345009288017517,0.162,0.148,1,"RPP14","mature","identity+migrating",0.014,NA,NA,NA,NA
0.576851435325036,0.286598592515659,0.152,0.137,1,"LINC00467","mature","identity+migrating",0.015,NA,NA,NA,NA
