gene	avg_log2FC	p_val_adj	method_support	pct.1	pct.2	specificity	pct1	pct2	spec	coexpr	coexpr_flag	score
TPD52L1	3.55530006628692	3.24943479519917e-06	1	0.0426179604261796	0.0057372346528973	0.0368807257732823	0.0426179604261796	0.0057372346528973	0.0368807257732823	0.190946000911905	TRUE	0.00358268049174071
NANOS1	1.14691791223907	5.10271665937069e-08	1	0.193302891933029	0.0900745840504877	0.103228307882541	0.193302891933029	0.0900745840504877	0.103228307882541	0.0984910796901638	TRUE	0.00355363385768692
MGAT5	0.960700557052623	6.59661097573049e-05	1	0.213089802130898	0.118760757314974	0.0943290448159238	0.213089802130898	0.118760757314974	0.0943290448159238	0.12246849081694	TRUE	0.00355111420382685
DOCK5	1.8699064872945	3.13827848190682e-05	1	0.0882800608828006	0.0304073436603557	0.0578727172224449	0.0882800608828006	0.0304073436603557	0.0578727172224449	0.156911971156518	TRUE	0.00349708842075509
TSPAN13	0.518296524998729	1.32150049248739e-13	1	0.779299847792998	0.676419965576592	0.102879882216406	0.779299847792998	0.676419965576592	0.102879882216406	0.106008516203292	TRUE	0.00345881447592812
SH3KBP1	1.20121054213432	0.0110301170191142	1	0.106544901065449	0.0493402180149168	0.0572046830505322	0.106544901065449	0.0493402180149168	0.0572046830505322	0.220513134253559	TRUE	0.00342828546262138
BACH2	0.958965888442903	8.92885690733881e-05	1	0.237442922374429	0.139988525530694	0.097454396843735	0.237442922374429	0.139988525530694	0.097454396843735	0.107670091894097	TRUE	0.00339863680451798
INAFM1	1.10079892491662	0.00213351275052272	1	0.19634703196347	0.116465863453815	0.079881168509655	0.19634703196347	0.116465863453815	0.079881168509655	0.124083090075214	TRUE	0.0033512176725616
HS3ST4	3.91282359601698	1.8591405860177e-07	1	0.0395738203957382	0.00344234079173838	0.0361314796039998	0.0395738203957382	0.00344234079173838	0.0361314796039998	0.16754453524122	TRUE	0.00326614704144075
ST8SIA2	0.6967671881622	8.17882021625605e-05	1	0.417047184170472	0.316695352839931	0.100351831330541	0.417047184170472	0.316695352839931	0.100351831330541	0.10315929702864	TRUE	0.00322878721545501
PAPSS1	0.580782340384563	1.17234374498314e-13	1	0.683409436834094	0.549053356282272	0.134356080551822	0.683409436834094	0.549053356282272	0.134356080551822	0.0714073915281127	TRUE	0.00319285976521228
CRIP2	0.604121479020325	2.5802779499175e-10	1	0.657534246575342	0.540447504302926	0.117086742272416	0.657534246575342	0.540447504302926	0.117086742272416	0.0798502810384894	TRUE	0.00317462987116083
ALDH2	0.798773017920442	4.21254289117442e-12	1	0.49923896499239	0.352266207687894	0.146972757304495	0.49923896499239	0.352266207687894	0.146972757304495	0.0543088157670858	TRUE	0.00312255616798035
AP2M1	0.608425295200797	2.94024935425508e-34	1	0.916286149162861	0.837636259323006	0.0786498898398551	0.916286149162861	0.837636259323006	0.0786498898398551	0.0973368884862533	TRUE	0.00309046522653261
PLEKHA5	0.547040621294092	0.00018242265301231	1	0.578386605783866	0.500286861732645	0.0780997440512211	0.578386605783866	0.500286861732645	0.0780997440512211	0.135315523627689	TRUE	0.00304755382218306
COPG2	0.803035497885353	6.84581958339399e-07	1	0.374429223744292	0.258175559380379	0.116253664363914	0.374429223744292	0.258175559380379	0.116253664363914	0.0764366207507422	TRUE	0.00302658728336927
KCNK10	1.84232262680701	4.73938954999227e-06	1	0.115677321156773	0.0453241537578887	0.0703531673988845	0.115677321156773	0.0453241537578887	0.0703531673988845	0.0975481131104491	TRUE	0.00298069669714784
FAM89B	0.526788754758755	5.36707444926582e-21	1	0.861491628614916	0.80837636259323	0.0531152660216861	0.861491628614916	0.80837636259323	0.0531152660216861	0.164946798368373	TRUE	0.00296927716688624
GRIK3	2.57163223701291	7.21899644706212e-07	1	0.0547945205479452	0.00975329890992542	0.0450412216380198	0.0547945205479452	0.00975329890992542	0.0450412216380198	0.154955930988313	TRUE	0.00291220037063362
SHC3	1.32041331843704	0.0386243777843591	1	0.132420091324201	0.0717154331612163	0.0607046581629846	0.132420091324201	0.0717154331612163	0.0607046581629846	0.138931028847907	TRUE	0.00280888247536476
AFF2	1.05510445817802	0.000119476391432243	1	0.263318112633181	0.167527251864601	0.0957908607685798	0.263318112633181	0.167527251864601	0.0957908607685798	0.0766052384421389	TRUE	0.00275387250758411
NCAN	0.829448173291977	4.9542008816031e-06	1	0.240487062404871	0.132530120481928	0.107956941922943	0.240487062404871	0.132530120481928	0.107956941922943	0.0897060644255493	TRUE	0.00273044197943805
HPCAL4	1.62704527098797	3.83485392378168e-13	1	0.141552511415525	0.0413080895008606	0.100244421914665	0.141552511415525	0.0413080895008606	0.100244421914665	0.062933375583083	TRUE	0.00267685674465937
DPP6	1.3061480238955	4.51852991611527e-10	1	0.161339421613394	0.0602409638554217	0.101098457757973	0.161339421613394	0.0602409638554217	0.101098457757973	0.0721277616781762	TRUE	0.0026517653543399
ENOX1	1.74597972934759	6.76410927356874e-14	1	0.13089802130898	0.0344234079173838	0.0964746133915964	0.13089802130898	0.0344234079173838	0.0964746133915964	0.0607010580366636	TRUE	0.00256413275817655
